date,values
2013-1-24 8:00,43.39
2013-1-24 9:00,47.04
2013-1-24 10:00,101.20
2013-1-24 11:00,7.31
2013-1-24 12:00,26.55
2013-1-24 13:00,97.54
2013-1-24 14:00,73.51
2013-1-24 15:00,77.01
2013-1-24 16:00,92.52
2013-1-24 17:00,8.10
2013-1-24 18:00,14.58
2013-1-24 19:00,16.07
2013-1-25 8:00,45.79
2013-1-25 9:00,18.39
2013-1-25 10:00,70.79
2013-1-25 11:00,108.95
2013-1-25 12:00,113.57
2013-1-25 13:00,67.69
2013-1-25 14:00,44.82
2013-1-25 15:00,73.19
2013-1-25 16:00,110.90
2013-1-25 17:00,24.22
2013-1-25 18:00,15.85
2013-1-25 19:00,52.87
2013-1-26 8:00,19.96
2013-1-26 9:00,24.42
2013-1-26 10:00,9.42
2013-1-26 11:00,52.56
2013-1-26 12:00,58.49
2013-1-26 13:00,7.47
2013-1-26 14:00,31.98
2013-1-26 15:00,4.14
2013-1-26 16:00,48.06
2013-1-26 17:00,27.99
2013-1-26 18:00,41.28
2013-1-26 19:00,27.43
2013-1-27 8:00,8.55
2013-1-27 9:00,43.99
2013-1-27 10:00,19.23
2013-1-27 11:00,45.01
2013-1-27 12:00,11.74
2013-1-27 13:00,46.15
2013-1-27 14:00,45.48
2013-1-27 15:00,38.25
2013-1-27 16:00,74.04
2013-1-27 17:00,25.67
2013-1-27 18:00,17.79
2013-1-27 19:00,11.05
2013-1-28 8:00,12.49
2013-1-28 9:00,44.53
2013-1-28 10:00,22.41
2013-1-28 11:00,94.60
2013-1-28 12:00,61.33
2013-1-28 13:00,45.06
2013-1-28 14:00,31.11
2013-1-28 15:00,31.64
2013-1-28 16:00,90.60
2013-1-28 17:00,64.75
2013-1-28 18:00,3.13
2013-1-28 19:00,20.72
2013-1-29 8:00,9.54
2013-1-29 9:00,69.37
2013-1-29 10:00,35.04
2013-1-29 11:00,77.64
2013-1-29 12:00,124.20
2013-1-29 13:00,87.15
2013-1-29 14:00,30.72
2013-1-29 15:00,49.80
2013-1-29 16:00,104.65
2013-1-29 17:00,9.65
2013-1-29 18:00,33.53
2013-1-29 19:00,48.36
2013-1-30 8:00,7.96
2013-1-30 9:00,48.91
2013-1-30 10:00,90.94
2013-1-30 11:00,26.65
2013-1-30 12:00,131.08
2013-1-30 13:00,108.64
2013-1-30 14:00,21.69
2013-1-30 15:00,60.73
2013-1-30 16:00,0.21
2013-1-30 17:00,31.32
2013-1-30 18:00,97.26
2013-1-30 19:00,6.86
2013-1-31 8:00,46.64
2013-1-31 9:00,37.76
2013-1-31 10:00,115.06
2013-1-31 11:00,4.13
2013-1-31 12:00,135.79
2013-1-31 13:00,152.68
2013-1-31 14:00,151.39
2013-1-31 15:00,210.25
2013-1-31 16:00,210.69
2013-1-31 17:00,85.89
2013-1-31 18:00,135.59
2013-1-31 19:00,37.89
2013-2-1 8:00,45.94
2013-2-1 9:00,92.35
2013-2-1 10:00,201.61
2013-2-1 11:00,396.91
2013-2-1 12:00,187.73
2013-2-1 13:00,267.69
2013-2-1 14:00,12.60
2013-2-1 15:00,343.48
2013-2-1 16:00,302.19
2013-2-1 17:00,145.59
2013-2-1 18:00,146.02
2013-2-1 19:00,43.41
2013-2-2 8:00,38.24
2013-2-2 9:00,2.42
2013-2-2 10:00,88.31
2013-2-2 11:00,15.15
2013-2-2 12:00,98.92
2013-2-2 13:00,43.14
2013-2-2 14:00,84.71
2013-2-2 15:00,22.27
2013-2-2 16:00,35.97
2013-2-2 17:00,22.26
2013-2-2 18:00,48.85
2013-2-2 19:00,35.75
2013-2-3 8:00,28.18
2013-2-3 9:00,27.48
2013-2-3 10:00,67.92
2013-2-3 11:00,103.15
2013-2-3 12:00,39.52
2013-2-3 13:00,11.78
2013-2-3 14:00,30.89
2013-2-3 15:00,65.29
2013-2-3 16:00,54.72
2013-2-3 17:00,0.72
2013-2-3 18:00,41.02
2013-2-3 19:00,39.68
2013-2-4 8:00,24.52
2013-2-4 9:00,14.08
2013-2-4 10:00,102.06
2013-2-4 11:00,66.33
2013-2-4 12:00,49.27
2013-2-4 13:00,102.64
2013-2-4 14:00,49.01
2013-2-4 15:00,191.80
2013-2-4 16:00,152.96
2013-2-4 17:00,117.01
2013-2-4 18:00,6.19
2013-2-4 19:00,5.97
2013-2-5 8:00,48.78
2013-2-5 9:00,90.58
2013-2-5 10:00,121.30
2013-2-5 11:00,34.01
2013-2-5 12:00,178.43
2013-2-5 13:00,115.14
2013-2-5 14:00,75.62
2013-2-5 15:00,35.67
2013-2-5 16:00,92.50
2013-2-5 17:00,92.79
2013-2-5 18:00,93.98
2013-2-5 19:00,77.29
2013-2-6 8:00,55.74
2013-2-6 9:00,41.54
2013-2-6 10:00,68.33
2013-2-6 11:00,201.28
2013-2-6 12:00,65.89
2013-2-6 13:00,140.82
2013-2-6 14:00,81.13
2013-2-6 15:00,126.60
2013-2-6 16:00,93.18
2013-2-6 17:00,110.11
2013-2-6 18:00,77.48
2013-2-6 19:00,42.15
2013-2-7 8:00,53.29
2013-2-7 9:00,37.35
2013-2-7 10:00,134.25
2013-2-7 11:00,15.87
2013-2-7 12:00,182.66
2013-2-7 13:00,203.60
2013-2-7 14:00,100.79
2013-2-7 15:00,82.47
2013-2-7 16:00,233.09
2013-2-7 17:00,158.35
2013-2-7 18:00,133.20
2013-2-7 19:00,74.68
2013-2-8 8:00,135.19
2013-2-8 9:00,42.77
2013-2-8 10:00,51.88
2013-2-8 11:00,231.50
2013-2-8 12:00,210.98
2013-2-8 13:00,228.34
2013-2-8 14:00,233.38
2013-2-8 15:00,17.89
2013-2-8 16:00,336.45
2013-2-8 17:00,256.21
2013-2-8 18:00,125.86
2013-2-8 19:00,102.52
2013-2-9 8:00,45.54
2013-2-9 9:00,25.39
2013-2-9 10:00,109.25
2013-2-9 11:00,144.90
2013-2-9 12:00,131.76
2013-2-9 13:00,73.14
2013-2-9 14:00,35.66
2013-2-9 15:00,160.26
2013-2-9 16:00,69.62
2013-2-9 17:00,117.68
2013-2-9 18:00,55.88
2013-2-9 19:00,8.87
2013-2-10 8:00,49.40
2013-2-10 9:00,20.95
2013-2-10 10:00,139.71
2013-2-10 11:00,94.41
2013-2-10 12:00,178.06
2013-2-10 13:00,31.64
2013-2-10 14:00,12.96
2013-2-10 15:00,146.66
2013-2-10 16:00,40.34
2013-2-10 17:00,112.74
2013-2-10 18:00,31.11
2013-2-10 19:00,20.56
2013-2-11 8:00,37.42
2013-2-11 9:00,83.77
2013-2-11 10:00,47.39
2013-2-11 11:00,239.67
2013-2-11 12:00,210.53
2013-2-11 13:00,128.33
2013-2-11 14:00,59.70
2013-2-11 15:00,226.12
2013-2-11 16:00,236.63
2013-2-11 17:00,184.03
2013-2-11 18:00,10.18
2013-2-11 19:00,62.41
2013-2-12 8:00,35.99
2013-2-12 9:00,39.41
2013-2-12 10:00,121.13
2013-2-12 11:00,33.47
2013-2-12 12:00,145.16
2013-2-12 13:00,52.28
2013-2-12 14:00,99.07
2013-2-12 15:00,99.76
2013-2-12 16:00,145.54
2013-2-12 17:00,105.78
2013-2-12 18:00,11.44
2013-2-12 19:00,91.95
2013-2-13 8:00,2.49
2013-2-13 9:00,6.82
2013-2-13 10:00,103.37
2013-2-13 11:00,279.38
2013-2-13 12:00,241.62
2013-2-13 13:00,20.94
2013-2-13 14:00,7.52
2013-2-13 15:00,133.02
2013-2-13 16:00,1.91
2013-2-13 17:00,144.07
2013-2-13 18:00,139.84
2013-2-13 19:00,16.58
2013-2-14 8:00,83.93
2013-2-14 9:00,155.94
2013-2-14 10:00,132.81
2013-2-14 11:00,381.60
2013-2-14 12:00,251.46
2013-2-14 13:00,111.42
2013-2-14 14:00,118.83
2013-2-14 15:00,259.87
2013-2-14 16:00,351.94
2013-2-14 17:00,0.72
2013-2-14 18:00,17.37
2013-2-14 19:00,12.63
2013-2-15 8:00,76.12
2013-2-15 9:00,100.34
2013-2-15 10:00,48.77
2013-2-15 11:00,227.30
2013-2-15 12:00,217.61
2013-2-15 13:00,109.41
2013-2-15 14:00,42.64
2013-2-15 15:00,99.39
2013-2-15 16:00,96.95
2013-2-15 17:00,93.18
2013-2-15 18:00,140.83
2013-2-15 19:00,8.41
2013-2-16 8:00,13.93
2013-2-16 9:00,1.81
2013-2-16 10:00,45.30
2013-2-16 11:00,111.90
2013-2-16 12:00,32.29
2013-2-16 13:00,56.53
2013-2-16 14:00,50.35
2013-2-16 15:00,10.07
2013-2-16 16:00,83.20
2013-2-16 17:00,62.21
2013-2-16 18:00,23.00
2013-2-16 19:00,4.23
2013-2-17 8:00,22.40
2013-2-17 9:00,69.75
2013-2-17 10:00,105.33
2013-2-17 11:00,140.20
2013-2-17 12:00,86.86
2013-2-17 13:00,56.90
2013-2-17 14:00,81.56
2013-2-17 15:00,94.79
2013-2-17 16:00,144.14
2013-2-17 17:00,93.89
2013-2-17 18:00,96.60
2013-2-17 19:00,45.00
2013-2-18 8:00,23.68
2013-2-18 9:00,13.90
2013-2-18 10:00,104.75
2013-2-18 11:00,28.48
2013-2-18 12:00,139.46
2013-2-18 13:00,37.65
2013-2-18 14:00,37.06
2013-2-18 15:00,139.20
2013-2-18 16:00,14.27
2013-2-18 17:00,74.91
2013-2-18 18:00,97.83
2013-2-18 19:00,33.34
2013-2-19 8:00,44.05
2013-2-19 9:00,26.04
2013-2-19 10:00,3.07
2013-2-19 11:00,7.51
2013-2-19 12:00,110.49
2013-2-19 13:00,72.90
2013-2-19 14:00,27.40
2013-2-19 15:00,145.40
2013-2-19 16:00,29.32
2013-2-19 17:00,60.29
2013-2-19 18:00,84.71
2013-2-19 19:00,32.64
2013-2-20 8:00,8.24
2013-2-20 9:00,43.08
2013-2-20 10:00,38.88
2013-2-20 11:00,149.03
2013-2-20 12:00,153.08
2013-2-20 13:00,111.32
2013-2-20 14:00,6.64
2013-2-20 15:00,34.64
2013-2-20 16:00,58.31
2013-2-20 17:00,6.90
2013-2-20 18:00,22.63
2013-2-20 19:00,74.83
2013-2-21 8:00,68.12
2013-2-21 9:00,55.01
2013-2-21 10:00,113.11
2013-2-21 11:00,253.93
2013-2-21 12:00,57.27
2013-2-21 13:00,26.34
2013-2-21 14:00,119.99
2013-2-21 15:00,188.36
2013-2-21 16:00,173.96
2013-2-21 17:00,21.38
2013-2-21 18:00,70.32
2013-2-21 19:00,48.51
2013-2-22 8:00,70.10
2013-2-22 9:00,60.58
2013-2-22 10:00,23.98
2013-2-22 11:00,46.40
2013-2-22 12:00,116.55
2013-2-22 13:00,114.88
2013-2-22 14:00,7.10
2013-2-22 15:00,124.41
2013-2-22 16:00,25.68
2013-2-22 17:00,59.93
2013-2-22 18:00,130.42
2013-2-22 19:00,42.77
2013-2-23 8:00,22.95
2013-2-23 9:00,45.72
2013-2-23 10:00,38.87
2013-2-23 11:00,75.49
2013-2-23 12:00,50.55
2013-2-23 13:00,54.79
2013-2-23 14:00,50.52
2013-2-23 15:00,33.87
2013-2-23 16:00,48.70
2013-2-23 17:00,2.71
2013-2-23 18:00,19.23
2013-2-23 19:00,4.47
2013-2-24 8:00,7.47
2013-2-24 9:00,47.90
2013-2-24 10:00,32.96
2013-2-24 11:00,53.16
2013-2-24 12:00,80.48
2013-2-24 13:00,44.79
2013-2-24 14:00,53.17
2013-2-24 15:00,78.23
2013-2-24 16:00,68.35
2013-2-24 17:00,13.28
2013-2-24 18:00,17.63
2013-2-24 19:00,40.54
2013-2-25 8:00,17.75
2013-2-25 9:00,0.42
2013-2-25 10:00,75.23
2013-2-25 11:00,73.96
2013-2-25 12:00,54.73
2013-2-25 13:00,96.03
2013-2-25 14:00,25.70
2013-2-25 15:00,7.94
2013-2-25 16:00,122.12
2013-2-25 17:00,56.16
2013-2-25 18:00,49.89
2013-2-25 19:00,51.00
2013-2-26 8:00,19.88
2013-2-26 9:00,6.88
2013-2-26 10:00,54.86
2013-2-26 11:00,43.62
2013-2-26 12:00,45.24
2013-2-26 13:00,76.18
2013-2-26 14:00,51.14
2013-2-26 15:00,96.50
2013-2-26 16:00,95.33
2013-2-26 17:00,30.59
2013-2-26 18:00,29.79
2013-2-26 19:00,29.92
2013-2-27 8:00,19.67
2013-2-27 9:00,27.47
2013-2-27 10:00,65.20
2013-2-27 11:00,27.70
2013-2-27 12:00,77.94
2013-2-27 13:00,1.66
2013-2-27 14:00,46.29
2013-2-27 15:00,95.27
2013-2-27 16:00,132.63
2013-2-27 17:00,26.59
2013-2-27 18:00,73.05
2013-2-27 19:00,54.36
2013-2-28 8:00,41.21
2013-2-28 9:00,93.71
2013-2-28 10:00,133.12
2013-2-28 11:00,24.33
2013-2-28 12:00,101.23
2013-2-28 13:00,103.22
2013-2-28 14:00,103.06
2013-2-28 15:00,163.57
2013-2-28 16:00,120.44
2013-2-28 17:00,26.82
2013-2-28 18:00,39.44
2013-2-28 19:00,63.83
2013-3-1 8:00,79.66
2013-3-1 9:00,218.00
2013-3-1 10:00,183.72
2013-3-1 11:00,48.43
2013-3-1 12:00,277.45
2013-3-1 13:00,203.16
2013-3-1 14:00,121.66
2013-3-1 15:00,236.74
2013-3-1 16:00,184.41
2013-3-1 17:00,275.67
2013-3-1 18:00,81.96
2013-3-1 19:00,53.47
2013-3-2 8:00,35.04
2013-3-2 9:00,47.25
2013-3-2 10:00,89.05
2013-3-2 11:00,44.30
2013-3-2 12:00,53.08
2013-3-2 13:00,127.81
2013-3-2 14:00,47.63
2013-3-2 15:00,7.86
2013-3-2 16:00,138.65
2013-3-2 17:00,29.50
2013-3-2 18:00,119.87
2013-3-2 19:00,71.52
2013-3-3 8:00,7.39
2013-3-3 9:00,31.66
2013-3-3 10:00,30.95
2013-3-3 11:00,76.55
2013-3-3 12:00,91.94
2013-3-3 13:00,175.37
2013-3-3 14:00,18.03
2013-3-3 15:00,27.20
2013-3-3 16:00,165.68
2013-3-3 17:00,17.01
2013-3-3 18:00,87.10
2013-3-3 19:00,47.06
2013-3-4 8:00,6.83
2013-3-4 9:00,13.19
2013-3-4 10:00,147.42
2013-3-4 11:00,165.48
2013-3-4 12:00,145.33
2013-3-4 13:00,11.48
2013-3-4 14:00,59.31
2013-3-4 15:00,252.41
2013-3-4 16:00,164.60
2013-3-4 17:00,36.00
2013-3-4 18:00,124.53
2013-3-4 19:00,1.48
2013-3-5 8:00,63.64
2013-3-5 9:00,90.18
2013-3-5 10:00,8.00
2013-3-5 11:00,92.61
2013-3-5 12:00,128.46
2013-3-5 13:00,131.74
2013-3-5 14:00,101.32
2013-3-5 15:00,211.44
2013-3-5 16:00,226.26
2013-3-5 17:00,47.46
2013-3-5 18:00,23.19
2013-3-5 19:00,35.80
2013-3-6 8:00,87.20
2013-3-6 9:00,136.50
2013-3-6 10:00,101.17
2013-3-6 11:00,252.22
2013-3-6 12:00,147.15
2013-3-6 13:00,8.81
2013-3-6 14:00,153.86
2013-3-6 15:00,215.07
2013-3-6 16:00,176.80
2013-3-6 17:00,4.58
2013-3-6 18:00,39.76
2013-3-6 19:00,19.61
2013-3-7 8:00,130.61
2013-3-7 9:00,131.85
2013-3-7 10:00,271.19
2013-3-7 11:00,168.70
2013-3-7 12:00,190.93
2013-3-7 13:00,243.58
2013-3-7 14:00,110.74
2013-3-7 15:00,220.34
2013-3-7 16:00,388.86
2013-3-7 17:00,44.69
2013-3-7 18:00,112.04
2013-3-7 19:00,137.16
2013-3-8 8:00,65.89
2013-3-8 9:00,248.99
2013-3-8 10:00,22.10
2013-3-8 11:00,50.77
2013-3-8 12:00,93.54
2013-3-8 13:00,227.63
2013-3-8 14:00,105.09
2013-3-8 15:00,48.87
2013-3-8 16:00,208.23
2013-3-8 17:00,253.60
2013-3-8 18:00,292.95
2013-3-8 19:00,170.65
2013-3-9 8:00,70.57
2013-3-9 9:00,48.49
2013-3-9 10:00,91.29
2013-3-9 11:00,91.22
2013-3-9 12:00,32.57
2013-3-9 13:00,151.36
2013-3-9 14:00,4.01
2013-3-9 15:00,63.32
2013-3-9 16:00,191.01
2013-3-9 17:00,111.87
2013-3-9 18:00,35.55
2013-3-9 19:00,59.30
2013-3-10 8:00,85.32
2013-3-10 9:00,114.68
2013-3-10 10:00,193.55
2013-3-10 11:00,16.42
2013-3-10 12:00,257.31
2013-3-10 13:00,85.75
2013-3-10 14:00,137.48
2013-3-10 15:00,116.02
2013-3-10 16:00,72.05
2013-3-10 17:00,205.61
2013-3-10 18:00,116.82
2013-3-10 19:00,79.90
2013-3-11 8:00,71.88
2013-3-11 9:00,160.66
2013-3-11 10:00,213.54
2013-3-11 11:00,179.01
2013-3-11 12:00,71.57
2013-3-11 13:00,91.40
2013-3-11 14:00,204.75
2013-3-11 15:00,244.99
2013-3-11 16:00,80.89
2013-3-11 17:00,98.29
2013-3-11 18:00,19.19
2013-3-11 19:00,68.75
2013-3-12 8:00,7.37
2013-3-12 9:00,11.95
2013-3-12 10:00,137.78
2013-3-12 11:00,264.98
2013-3-12 12:00,224.26
2013-3-12 13:00,197.29
2013-3-12 14:00,132.15
2013-3-12 15:00,70.59
2013-3-12 16:00,271.44
2013-3-12 17:00,6.46
2013-3-12 18:00,134.37
2013-3-12 19:00,69.14
2013-3-13 8:00,95.83
2013-3-13 9:00,156.61
2013-3-13 10:00,244.20
2013-3-13 11:00,123.65
2013-3-13 12:00,192.13
2013-3-13 13:00,90.27
2013-3-13 14:00,180.67
2013-3-13 15:00,34.66
2013-3-13 16:00,47.94
2013-3-13 17:00,221.22
2013-3-13 18:00,67.13
2013-3-13 19:00,123.06
2013-3-14 8:00,75.55
2013-3-14 9:00,99.61
2013-3-14 10:00,33.93
2013-3-14 11:00,380.31
2013-3-14 12:00,36.95
2013-3-14 13:00,247.15
2013-3-14 14:00,196.54
2013-3-14 15:00,144.22
2013-3-14 16:00,486.97
2013-3-14 17:00,297.86
2013-3-14 18:00,205.22
2013-3-14 19:00,68.00
2013-3-15 8:00,13.38
2013-3-15 9:00,157.32
2013-3-15 10:00,263.08
2013-3-15 11:00,263.52
2013-3-15 12:00,122.21
2013-3-15 13:00,155.42
2013-3-15 14:00,166.18
2013-3-15 15:00,241.07
2013-3-15 16:00,9.53
2013-3-15 17:00,56.36
2013-3-15 18:00,42.42
2013-3-15 19:00,17.58
2013-3-16 8:00,10.60
2013-3-16 9:00,71.00
2013-3-16 10:00,62.77
2013-3-16 11:00,159.68
2013-3-16 12:00,104.79
2013-3-16 13:00,30.71
2013-3-16 14:00,51.21
2013-3-16 15:00,49.57
2013-3-16 16:00,28.17
2013-3-16 17:00,51.30
2013-3-16 18:00,94.01
2013-3-16 19:00,22.27
2013-3-17 8:00,23.87
2013-3-17 9:00,11.33
2013-3-17 10:00,64.49
2013-3-17 11:00,89.74
2013-3-17 12:00,29.27
2013-3-17 13:00,26.55
2013-3-17 14:00,7.88
2013-3-17 15:00,126.18
2013-3-17 16:00,46.60
2013-3-17 17:00,52.52
2013-3-17 18:00,42.26
2013-3-17 19:00,3.93
2013-3-18 8:00,19.72
2013-3-18 9:00,42.22
2013-3-18 10:00,168.83
2013-3-18 11:00,36.78
2013-3-18 12:00,156.21
2013-3-18 13:00,157.18
2013-3-18 14:00,56.91
2013-3-18 15:00,51.46
2013-3-18 16:00,77.24
2013-3-18 17:00,145.03
2013-3-18 18:00,50.82
2013-3-18 19:00,51.65
2013-3-19 8:00,19.04
2013-3-19 9:00,95.36
2013-3-19 10:00,34.13
2013-3-19 11:00,73.87
2013-3-19 12:00,149.07
2013-3-19 13:00,51.06
2013-3-19 14:00,56.36
2013-3-19 15:00,176.85
2013-3-19 16:00,10.94
2013-3-19 17:00,77.57
2013-3-19 18:00,103.10
2013-3-19 19:00,30.89
2013-3-20 8:00,68.32
2013-3-20 9:00,122.53
2013-3-20 10:00,54.40
2013-3-20 11:00,243.00
2013-3-20 12:00,46.56
2013-3-20 13:00,137.54
2013-3-20 14:00,65.96
2013-3-20 15:00,128.12
2013-3-20 16:00,4.53
2013-3-20 17:00,45.13
2013-3-20 18:00,86.37
2013-3-20 19:00,12.21
2013-3-21 8:00,0.73
2013-3-21 9:00,95.35
2013-3-21 10:00,129.81
2013-3-21 11:00,274.04
2013-3-21 12:00,92.90
2013-3-21 13:00,122.73
2013-3-21 14:00,35.43
2013-3-21 15:00,112.82
2013-3-21 16:00,99.16
2013-3-21 17:00,75.54
2013-3-21 18:00,181.32
2013-3-21 19:00,4.30
2013-3-22 8:00,31.69
2013-3-22 9:00,62.10
2013-3-22 10:00,173.18
2013-3-22 11:00,165.58
2013-3-22 12:00,90.80
2013-3-22 13:00,43.44
2013-3-22 14:00,38.27
2013-3-22 15:00,178.34
2013-3-22 16:00,283.19
2013-3-22 17:00,41.37
2013-3-22 18:00,147.05
2013-3-22 19:00,99.16
2013-3-23 8:00,31.33
2013-3-23 9:00,57.24
2013-3-23 10:00,8.98
2013-3-23 11:00,39.90
2013-3-23 12:00,84.42
2013-3-23 13:00,56.21
2013-3-23 14:00,28.44
2013-3-23 15:00,6.14
2013-3-23 16:00,5.32
2013-3-23 17:00,31.58
2013-3-23 18:00,23.21
2013-3-23 19:00,26.35
2013-3-24 8:00,17.67
2013-3-24 9:00,41.61
2013-3-24 10:00,81.72
2013-3-24 11:00,44.75
2013-3-24 12:00,15.09
2013-3-24 13:00,4.62
2013-3-24 14:00,74.62
2013-3-24 15:00,83.44
2013-3-24 16:00,114.82
2013-3-24 17:00,30.69
2013-3-24 18:00,42.70
2013-3-24 19:00,4.43
2013-3-25 8:00,4.15
2013-3-25 9:00,53.37
2013-3-25 10:00,45.53
2013-3-25 11:00,81.95
2013-3-25 12:00,86.19
2013-3-25 13:00,1.08
2013-3-25 14:00,66.86
2013-3-25 15:00,112.63
2013-3-25 16:00,53.62
2013-3-25 17:00,22.99
2013-3-25 18:00,15.31
2013-3-25 19:00,31.33
2013-3-26 8:00,16.83
2013-3-26 9:00,63.27
2013-3-26 10:00,96.94
2013-3-26 11:00,131.14
2013-3-26 12:00,14.50
2013-3-26 13:00,99.25
2013-3-26 14:00,45.40
2013-3-26 15:00,79.72
2013-3-26 16:00,100.08
2013-3-26 17:00,70.90
2013-3-26 18:00,15.87
2013-3-26 19:00,17.28
2013-3-27 8:00,8.17
2013-3-27 9:00,44.00
2013-3-27 10:00,25.92
2013-3-27 11:00,102.73
2013-3-27 12:00,41.25
2013-3-27 13:00,75.25
2013-3-27 14:00,78.69
2013-3-27 15:00,16.78
2013-3-27 16:00,70.53
2013-3-27 17:00,54.68
2013-3-27 18:00,93.28
2013-3-27 19:00,18.35
2013-3-28 8:00,9.97
2013-3-28 9:00,110.54
2013-3-28 10:00,172.73
2013-3-28 11:00,125.79
2013-3-28 12:00,175.27
2013-3-28 13:00,55.28
2013-3-28 14:00,118.49
2013-3-28 15:00,142.87
2013-3-28 16:00,183.82
2013-3-28 17:00,156.88
2013-3-28 18:00,35.49
2013-3-28 19:00,21.38
2013-3-29 8:00,34.18
2013-3-29 9:00,203.02
2013-3-29 10:00,15.31
2013-3-29 11:00,119.76
2013-3-29 12:00,232.81
2013-3-29 13:00,124.11
2013-3-29 14:00,1.92
2013-3-29 15:00,64.72
2013-3-29 16:00,421.63
2013-3-29 17:00,19.33
2013-3-29 18:00,21.98
2013-3-29 19:00,35.24
2013-3-30 8:00,28.20
2013-3-30 9:00,70.25
2013-3-30 10:00,51.43
2013-3-30 11:00,53.21
2013-3-30 12:00,163.28
2013-3-30 13:00,93.06
2013-3-30 14:00,8.50
2013-3-30 15:00,23.71
2013-3-30 16:00,3.18
2013-3-30 17:00,28.53
2013-3-30 18:00,48.45
2013-3-30 19:00,73.02
2013-3-31 8:00,39.75
2013-3-31 9:00,31.34
2013-3-31 10:00,77.68
2013-3-31 11:00,80.25
2013-3-31 12:00,25.45
2013-3-31 13:00,122.11
2013-3-31 14:00,23.76
2013-3-31 15:00,178.21
2013-3-31 16:00,146.64
2013-3-31 17:00,67.22
2013-3-31 18:00,16.99
2013-3-31 19:00,80.41
2013-4-1 8:00,46.88
2013-4-1 9:00,150.30
2013-4-1 10:00,210.82
2013-4-1 11:00,254.65
2013-4-1 12:00,296.23
2013-4-1 13:00,75.09
2013-4-1 14:00,107.36
2013-4-1 15:00,49.00
2013-4-1 16:00,104.15
2013-4-1 17:00,131.30
2013-4-1 18:00,45.30
2013-4-1 19:00,30.93
2013-4-2 8:00,48.87
2013-4-2 9:00,90.31
2013-4-2 10:00,47.22
2013-4-2 11:00,52.58
2013-4-2 12:00,71.96
2013-4-2 13:00,46.12
2013-4-2 14:00,36.42
2013-4-2 15:00,173.35
2013-4-2 16:00,150.43
2013-4-2 17:00,76.65
2013-4-2 18:00,74.08
2013-4-2 19:00,8.30
2013-4-3 8:00,50.29
2013-4-3 9:00,115.77
2013-4-3 10:00,238.71
2013-4-3 11:00,122.40
2013-4-3 12:00,218.33
2013-4-3 13:00,119.37
2013-4-3 14:00,198.36
2013-4-3 15:00,117.27
2013-4-3 16:00,264.14
2013-4-3 17:00,247.49
2013-4-3 18:00,23.72
2013-4-3 19:00,138.76
2013-4-4 8:00,138.62
2013-4-4 9:00,224.91
2013-4-4 10:00,296.65
2013-4-4 11:00,456.77
2013-4-4 12:00,159.07
2013-4-4 13:00,186.96
2013-4-4 14:00,182.27
2013-4-4 15:00,302.83
2013-4-4 16:00,367.61
2013-4-4 17:00,263.00
2013-4-4 18:00,253.60
2013-4-4 19:00,215.15
2013-4-5 8:00,101.27
2013-4-5 9:00,250.67
2013-4-5 10:00,337.21
2013-4-5 11:00,312.61
2013-4-5 12:00,343.22
2013-4-5 13:00,228.82
2013-4-5 14:00,41.04
2013-4-5 15:00,516.91
2013-4-5 16:00,395.69
2013-4-5 17:00,128.55
2013-4-5 18:00,53.86
2013-4-5 19:00,11.50
2013-4-6 8:00,24.03
2013-4-6 9:00,26.59
2013-4-6 10:00,70.32
2013-4-6 11:00,235.84
2013-4-6 12:00,67.80
2013-4-6 13:00,28.57
2013-4-6 14:00,24.24
2013-4-6 15:00,209.42
2013-4-6 16:00,59.95
2013-4-6 17:00,73.37
2013-4-6 18:00,30.65
2013-4-6 19:00,36.40
2013-4-7 8:00,89.48
2013-4-7 9:00,135.40
2013-4-7 10:00,157.90
2013-4-7 11:00,247.39
2013-4-7 12:00,52.85
2013-4-7 13:00,40.85
2013-4-7 14:00,48.69
2013-4-7 15:00,70.96
2013-4-7 16:00,249.16
2013-4-7 17:00,24.67
2013-4-7 18:00,126.41
2013-4-7 19:00,17.38
2013-4-8 8:00,48.65
2013-4-8 9:00,52.50
2013-4-8 10:00,200.04
2013-4-8 11:00,326.53
2013-4-8 12:00,185.39
2013-4-8 13:00,186.45
2013-4-8 14:00,203.91
2013-4-8 15:00,266.83
2013-4-8 16:00,1.92
2013-4-8 17:00,60.99
2013-4-8 18:00,186.74
2013-4-8 19:00,103.52
2013-4-9 8:00,3.76
2013-4-9 9:00,158.21
2013-4-9 10:00,69.81
2013-4-9 11:00,85.27
2013-4-9 12:00,11.21
2013-4-9 13:00,225.74
2013-4-9 14:00,37.88
2013-4-9 15:00,171.59
2013-4-9 16:00,195.19
2013-4-9 17:00,106.32
2013-4-9 18:00,164.21
2013-4-9 19:00,101.71
2013-4-10 8:00,121.90
2013-4-10 9:00,27.95
2013-4-10 10:00,185.68
2013-4-10 11:00,326.16
2013-4-10 12:00,311.46
2013-4-10 13:00,237.73
2013-4-10 14:00,107.06
2013-4-10 15:00,297.12
2013-4-10 16:00,190.68
2013-4-10 17:00,289.54
2013-4-10 18:00,175.42
2013-4-10 19:00,115.31
2013-4-11 8:00,4.35
2013-4-11 9:00,261.55
2013-4-11 10:00,359.56
2013-4-11 11:00,580.09
2013-4-11 12:00,97.69
2013-4-11 13:00,53.40
2013-4-11 14:00,173.58
2013-4-11 15:00,321.77
2013-4-11 16:00,277.39
